source,target,value
Other,Agriculture,5224
Coal,Manufacturing,5225
LPG_NGL,Agriculture,5225
LPG_NGL,Construction,5226
LPG_NGL,Manufacturing,5226
Natural_gas,Construction,5227
Natural_gas,Construction,5227
LPG_NGL,Construction,5228
Diesel,Manufacturing,5230
Residual_fuel_oil,Mining,5232
LPG_NGL,Construction,5232
Other,Agriculture,5233
Coal,Mining,5233
Net_electricity,Mining,5234
Net_electricity,Manufacturing,5235
LPG_NGL,Construction,5236
Residual_fuel_oil,Agriculture,5236
LPG_NGL,Manufacturing,5236
Natural_gas,Construction,5237
Residual_fuel_oil,Agriculture,5237
Other,Manufacturing,5238
Diesel,Manufacturing,5239
Natural_gas,Construction,5239
Net_electricity,Manufacturing,5240
Net_electricity,Mining,5241
Net_electricity,Mining,5241
Net_electricity,Mining,5241
Residual_fuel_oil,Mining,5242
Net_electricity,Manufacturing,5243
LPG_NGL,Construction,5243
Residual_fuel_oil,Mining,5245
Diesel,Mining,5246
Net_electricity,Construction,5246
LPG_NGL,Manufacturing,5247
Diesel,Mining,5247
Residual_fuel_oil,Mining,5249
Other,Mining,5249
Coal,Mining,5249
Net_electricity,Construction,5250
LPG_NGL,Construction,5252
Natural_gas,Mining,5252
Coal,Mining,5253
Coal,Mining,5256
Net_electricity,Manufacturing,5256
Other,Mining,5257
Residual_fuel_oil,Manufacturing,5257
Coal,Manufacturing,5257
LPG_NGL,Construction,5257
Net_electricity,Construction,5258
Net_electricity,Agriculture,5259
Net_electricity,Construction,5259
Other,Agriculture,5260
Net_electricity,Mining,5261
LPG_NGL,Construction,5261
Net_electricity,Construction,5261
Diesel,Manufacturing,5261
Coke_and_breeze,Manufacturing,5262
Natural_gas,Manufacturing,5262
Natural_gas,Manufacturing,5262
Natural_gas,Manufacturing,5262
LPG_NGL,Construction,5263
LPG_NGL,Construction,5266
LPG_NGL,Construction,5267
Other,Manufacturing,5267
Residual_fuel_oil,Mining,5267
Natural_gas,Manufacturing,5268
Residual_fuel_oil,Mining,5269
Net_electricity,Construction,5269
Natural_gas,Construction,5269
Diesel,Manufacturing,5269
Diesel,Manufacturing,5271
Diesel,Construction,5272
Diesel,Construction,5272
LPG_NGL,Construction,5274
Net_electricity,Agriculture,5274
Net_electricity,Construction,5274
Residual_fuel_oil,Mining,5275
Coal,Manufacturing,5275
Natural_gas,Construction,5278
Other,Mining,5279
Other,Mining,5279
Other,Mining,5279
Other,Mining,5279
Other,Mining,5279
Other,Mining,5279
Other,Mining,5279
Other,Mining,5279
Other,Mining,5279
Other,Mining,5279
Other,Mining,5279
Other,Mining,5279
Other,Mining,5279
Other,Mining,5279
Other,Mining,5279
Other,Mining,5279
Other,Mining,5279
Other,Mining,5279
Other,Mining,5279
Residual_fuel_oil,Mining,5282
Net_electricity,Mining,5282
Diesel,Manufacturing,5284
Other,Manufacturing,5284
Net_electricity,Construction,5286
LPG_NGL,Construction,5289
LPG_NGL,Construction,5290
Diesel,Mining,5290
LPG_NGL,Construction,5292
Net_electricity,Construction,5292
Other,Mining,5293
Coal,Mining,5295
Coal,Mining,5295
Net_electricity,Agriculture,5295
Natural_gas,Manufacturing,5295
Net_electricity,Construction,5295
LPG_NGL,Construction,5296
Residual_fuel_oil,Agriculture,5297
Net_electricity,Manufacturing,5297
LPG_NGL,Manufacturing,5298
LPG_NGL,Agriculture,5298
LPG_NGL,Manufacturing,5299
Net_electricity,Construction,5301
Diesel,Manufacturing,5302
Net_electricity,Construction,5303
Residual_fuel_oil,Mining,5303
Natural_gas,Construction,5305
LPG_NGL,Construction,5305
LPG_NGL,Agriculture,5306
Other,Agriculture,5307
LPG_NGL,Manufacturing,5308
Other,Agriculture,5310
LPG_NGL,Manufacturing,5311
LPG_NGL,Construction,5311
LPG_NGL,Construction,5311
LPG_NGL,Construction,5313
Natural_gas,Construction,5314
LPG_NGL,Agriculture,5314
Residual_fuel_oil,Agriculture,5315
Residual_fuel_oil,Mining,5315
Residual_fuel_oil,Manufacturing,5318
Other,Mining,5319
Other,Mining,5319
Other,Mining,5319
LPG_NGL,Construction,5320
Net_electricity,Construction,5321
Residual_fuel_oil,Mining,5321
Diesel,Agriculture,5322
Diesel,Construction,5323
Diesel,Mining,5324
Natural_gas,Construction,5324
Residual_fuel_oil,Mining,5325
Residual_fuel_oil,Mining,5325
Residual_fuel_oil,Mining,5325
Diesel,Mining,5325
LPG_NGL,Construction,5325
Other,Agriculture,5325
Diesel,Manufacturing,5326
Diesel,Manufacturing,5326
Net_electricity,Construction,5326
Natural_gas,Construction,5326
LPG_NGL,Construction,5326
Residual_fuel_oil,Mining,5328
Diesel,Agriculture,5329
Coal,Manufacturing,5330
Diesel,Construction,5331
LPG_NGL,Construction,5331
Other,Manufacturing,5331
Natural_gas,Construction,5332
LPG_NGL,Construction,5332
LPG_NGL,Manufacturing,5332
Diesel,Manufacturing,5332
Net_electricity,Construction,5333
Natural_gas,Mining,5333
LPG_NGL,Construction,5334
Diesel,Manufacturing,5335
Coal,Manufacturing,5335
LPG_NGL,Manufacturing,5335
Diesel,Manufacturing,5335
LPG_NGL,Agriculture,5335
Net_electricity,Manufacturing,5336
Residual_fuel_oil,Manufacturing,5338
Other,Manufacturing,5338
Net_electricity,Manufacturing,5339
LPG_NGL,Construction,5339
Diesel,Manufacturing,5339
Diesel,Manufacturing,5342
Natural_gas,Construction,5344
LPG_NGL,Construction,5344
LPG_NGL,Manufacturing,5344
Other,Manufacturing,5345
Residual_fuel_oil,Agriculture,5345
Residual_fuel_oil,Mining,5345
Other,Manufacturing,5345
Coal,Mining,5346
Net_electricity,Construction,5347
Natural_gas,Construction,5347
LPG_NGL,Construction,5349
Other,Agriculture,5351
Other,Agriculture,5353
Net_electricity,Manufacturing,5353
Residual_fuel_oil,Mining,5354
Residual_fuel_oil,Mining,5354
Residual_fuel_oil,Mining,5354
Residual_fuel_oil,Mining,5354
Other,Mining,5354
LPG_NGL,Construction,5355
Diesel,Construction,5355
Natural_gas,Mining,5355
Other,Mining,5357
LPG_NGL,Construction,5357
Diesel,Manufacturing,5357
Net_electricity,Construction,5358
Net_electricity,Mining,5359
Other,Manufacturing,5361
LPG_NGL,Agriculture,5361
LPG_NGL,Manufacturing,5363
Net_electricity,Construction,5364
LPG_NGL,Construction,5364
LPG_NGL,Manufacturing,5364
Natural_gas,Mining,5365
Coke_and_breeze,Manufacturing,5366
LPG_NGL,Construction,5366
Other,Mining,5367
LPG_NGL,Construction,5367
Natural_gas,Construction,5368
LPG_NGL,Construction,5368
Other,Manufacturing,5370
LPG_NGL,Construction,5370
Other,Mining,5370
Residual_fuel_oil,Agriculture,5371
Net_electricity,Mining,5372
LPG_NGL,Construction,5373
LPG_NGL,Manufacturing,5373
Net_electricity,Construction,5373
Diesel,Mining,5373
Residual_fuel_oil,Mining,5374
Natural_gas,Manufacturing,5375
Residual_fuel_oil,Agriculture,5376
LPG_NGL,Manufacturing,5378
Other,Agriculture,5378
Other,Agriculture,5378
Natural_gas,Mining,5380
Natural_gas,Mining,5380
Natural_gas,Mining,5380
Natural_gas,Mining,5380
LPG_NGL,Manufacturing,5381
Natural_gas,Manufacturing,5383
Net_electricity,Mining,5383
Residual_fuel_oil,Manufacturing,5384
LPG_NGL,Manufacturing,5384
Other,Manufacturing,5384
Residual_fuel_oil,Agriculture,5386
LPG_NGL,Construction,5386
Coal,Mining,5387
Coal,Mining,5387
Diesel,Mining,5387
Other,Mining,5388
Natural_gas,Manufacturing,5388
Residual_fuel_oil,Agriculture,5388
Coal,Manufacturing,5389
Coal,Manufacturing,5389
Natural_gas,Construction,5390
Other,Agriculture,5390
Natural_gas,Construction,5391
Residual_fuel_oil,Agriculture,5391
Residual_fuel_oil,Agriculture,5392
Diesel,Manufacturing,5394
Natural_gas,Mining,5394
Other,Agriculture,5394
Net_electricity,Construction,5395
Natural_gas,Construction,5395
Net_electricity,Manufacturing,5395
Residual_fuel_oil,Mining,5396
LPG_NGL,Manufacturing,5396
Natural_gas,Construction,5397
LPG_NGL,Construction,5397
LPG_NGL,Construction,5399
Natural_gas,Construction,5399
LPG_NGL,Construction,5401
LPG_NGL,Construction,5402
Diesel,Mining,5402
LPG_NGL,Construction,5402
Diesel,Mining,5402
Coal,Mining,5404
Natural_gas,Construction,5405
LPG_NGL,Construction,5405
Residual_fuel_oil,Mining,5406
LPG_NGL,Construction,5407
Net_electricity,Agriculture,5408
Net_electricity,Construction,5410
Coal,Mining,5410
Residual_fuel_oil,Mining,5412
Natural_gas,Mining,5412
Natural_gas,Mining,5412
Natural_gas,Mining,5412
Natural_gas,Mining,5412
Natural_gas,Mining,5412
Natural_gas,Mining,5412
LPG_NGL,Construction,5412
Natural_gas,Mining,5412
LPG_NGL,Construction,5412
LPG_NGL,Construction,5413
Net_electricity,Manufacturing,5414
LPG_NGL,Construction,5414
Natural_gas,Mining,5414
Natural_gas,Mining,5414
Natural_gas,Mining,5414
Natural_gas,Mining,5415
Other,Mining,5415
Natural_gas,Manufacturing,5416
LPG_NGL,Manufacturing,5416
Other,Manufacturing,5417
Residual_fuel_oil,Mining,5417
Natural_gas,Construction,5418
Natural_gas,Construction,5419
LPG_NGL,Agriculture,5420
Diesel,Agriculture,5421
LPG_NGL,Construction,5421
Diesel,Manufacturing,5422
Net_electricity,Construction,5422
Natural_gas,Construction,5422
Natural_gas,Mining,5422
Natural_gas,Manufacturing,5423
Residual_fuel_oil,Mining,5425
Natural_gas,Construction,5425
LPG_NGL,Agriculture,5426
Residual_fuel_oil,Agriculture,5427
Natural_gas,Construction,5427
Residual_fuel_oil,Mining,5427
Net_electricity,Agriculture,5428
Net_electricity,Agriculture,5429
Other,Agriculture,5430
Net_electricity,Manufacturing,5430
Net_electricity,Mining,5431
LPG_NGL,Construction,5434
Natural_gas,Construction,5434
Diesel,Construction,5435
Net_electricity,Manufacturing,5435
LPG_NGL,Construction,5435
Natural_gas,Construction,5436
LPG_NGL,Manufacturing,5437
Diesel,Mining,5439
Net_electricity,Manufacturing,5440
Natural_gas,Construction,5440
Natural_gas,Construction,5441
LPG_NGL,Agriculture,5442
LPG_NGL,Construction,5443
Residual_fuel_oil,Manufacturing,5444
Residual_fuel_oil,Manufacturing,5445
Natural_gas,Manufacturing,5446
Diesel,Manufacturing,5446
LPG_NGL,Agriculture,5446
Natural_gas,Mining,5446
Natural_gas,Manufacturing,5446
Natural_gas,Construction,5447
Natural_gas,Mining,5447
LPG_NGL,Construction,5448
Residual_fuel_oil,Agriculture,5448
Natural_gas,Construction,5451
Natural_gas,Construction,5451
LPG_NGL,Construction,5452
Residual_fuel_oil,Agriculture,5453
Residual_fuel_oil,Mining,5454
Residual_fuel_oil,Mining,5454
Residual_fuel_oil,Agriculture,5455
Net_electricity,Manufacturing,5455
LPG_NGL,Construction,5455
Other,Agriculture,5456
Other,Mining,5456
Other,Mining,5456
Net_electricity,Construction,5458
LPG_NGL,Construction,5458
LPG_NGL,Construction,5460
LPG_NGL,Construction,5461
Diesel,Manufacturing,5463
LPG_NGL,Manufacturing,5463
LPG_NGL,Agriculture,5463
Net_electricity,Construction,5464
Natural_gas,Manufacturing,5464
Natural_gas,Construction,5465
Diesel,Manufacturing,5466
Net_electricity,Construction,5467
Net_electricity,Construction,5467
Net_electricity,Mining,5467
Net_electricity,Mining,5467
Net_electricity,Mining,5467
Net_electricity,Mining,5467
Net_electricity,Mining,5467
Net_electricity,Mining,5467
Net_electricity,Mining,5467
Net_electricity,Construction,5467
Other,Agriculture,5467
Net_electricity,Agriculture,5468
Other,Mining,5468
LPG_NGL,Construction,5470
LPG_NGL,Construction,5471
Other,Mining,5473
Coal,Mining,5474
Coal,Mining,5474
Natural_gas,Construction,5474
Other,Mining,5474
Other,Manufacturing,5474
Net_electricity,Mining,5474
Net_electricity,Mining,5474
Natural_gas,Manufacturing,5477
Natural_gas,Construction,5478
Residual_fuel_oil,Mining,5479
Residual_fuel_oil,Mining,5479
LPG_NGL,Agriculture,5480
Net_electricity,Construction,5480
Other,Manufacturing,5482
Residual_fuel_oil,Agriculture,5483
Natural_gas,Manufacturing,5483
Net_electricity,Construction,5484
Diesel,Manufacturing,5484
Diesel,Manufacturing,5484
Other,Agriculture,5485
LPG_NGL,Construction,5486
